HIP,VMAG,RA_DEG,DEC_DEG
 23408, 5.91,75.45979252,0.72216704
 53423, 5.91,163.92640433,0.73693069
 70894, 5.96,217.46045655,0.82891135
 92386, 6.24,282.40493577,0.83623568
 99585, 6.25,303.14634666,0.8671023
 31446, 5.78,98.81595606,0.89022204
 77186, 6.32,236.41458802,0.89104971
 15800, 6.47,50.90128167,0.91031067
113521, 5.43,344.86417726,0.96309154
 27939, 5.99,88.68349348,0.96861499
 21515, 5.32,69.30698431,0.99832711
 32682, 6.16,102.26523768,1.00207185
 97804, 3.87,298.11818257,1.00567827
 82037, 6.02,251.37365324,1.02014536
 53141, 6.37,163.05704676,1.02498206
 80179, 4.82,245.51850007,1.02892219
 24203, 5.88,77.93896,1.03705465
 68092, 5.90,209.11622242,1.05054828
113167, 6.11,343.74780883,1.06489117
100664, 6.14,306.15622323,1.06839246
117491, 5.77,357.36448204,1.07619547
 94885, 5.10,289.63537019,1.08508548
105864, 6.12,321.61661904,1.10375193
115768, 6.26,351.81152185,1.12268705
 38870, 6.35,119.31829276,1.1270223
 27253, 5.95,86.64566124,1.16853796
 29746, 6.37,93.97490252,1.16900467
 23680, 6.10,76.34880992,1.17763581
 81734, 5.74,250.42725289,1.18110145
 84500, 5.89,259.13216019,1.21058377
 82480, 5.51,252.85391115,1.21598136
 28232, 6.22,89.47711006,1.22430693
 70319, 6.25,215.81314273,1.2427295
 81691, 6.40,250.31975652,1.24548334
115738, 4.95,351.73293881,1.25583758
107144, 5.66,325.54214706,1.28527344
 25582, 6.41,82.00612814,1.29824815
 87491, 5.91,268.14776351,1.30504981
 88290, 4.42,270.43828967,1.30510936
114005, 6.39,346.32338622,1.30717903
116422, 6.47,353.86919175,1.31319815
 69340, 6.42,212.88032541,1.36232319
  4979, 6.06,15.95398626,1.36694516
100672, 6.41,306.17397508,1.36861212
110672, 4.80,336.31921857,1.37739245
 98385, 6.17,299.84430859,1.37753175
 20884, 5.53,67.13378878,1.38087416
 55650, 5.39,171.00973642,1.40776375
 44738, 6.16,136.74977358,1.46273239
 26885, 4.90,85.61943491,1.47466498
103892, 6.24,315.76286878,1.53219038
 68520, 4.23,210.41159648,1.54458338
 23419, 6.45,75.50011262,1.60884108
 31766, 6.23,99.65911442,1.61352424
 55249, 5.90,169.72908955,1.65053072
  1421, 6.19,4.4485222,1.68870485
 23123, 4.47,74.63709525,1.71403506
  6432, 6.21,20.65381169,1.72644123
 10723, 5.60,34.50510951,1.75689975
 57757, 3.59,177.67202553,1.76537705
 74975, 5.04,229.82741626,1.76665611
 38373, 5.12,117.92498666,1.76687765
116928, 4.49,355.51200741,1.7804172
 47960, 5.65,146.59851244,1.78568624
 25751, 5.77,82.47822116,1.78926104
 93580, 5.82,285.88432906,1.81893472
106544, 6.41,323.67817151,1.82918895
 28271, 5.89,89.60182982,1.83712742
 75761, 5.15,232.15952692,1.84216258
 25302, 4.89,81.18677704,1.84644611
  8998, 6.01,28.97391411,1.84951901
 61658, 5.68,189.59355028,1.85470456
 27750, 4.76,88.11017813,1.8551579
 20848, 6.14,67.01508838,1.85858198
 14315, 6.05,46.15854814,1.8636056
 46840, 6.11,143.1725272,1.86423899
 72220, 3.73,221.56246594,1.8929383
 59285, 5.95,182.42202206,1.89832789
 30798, 6.48,97.06987797,1.91271649
 36641, 5.24,113.0247923,1.91448227
 88522, 6.14,271.155655,1.9190071
  2006, 5.77,6.35090309,1.93972374
 24607, 6.42,79.17102659,1.94734447
 95793, 5.79,292.25411887,1.95052861
 54336, 5.52,166.72679525,1.95573365
 11474, 6.45,36.99970001,1.96088039
 87224, 6.44,267.3293655,1.96122606
 24349, 6.08,78.3814722,1.96768435
 80883, 3.82,247.72850509,1.98410056
  5315, 6.44,16.99825172,1.99409389
 55137, 5.18,169.32236746,2.01090315
 27588, 5.97,87.62510583,2.02471682
 86391, 6.25,264.78532668,2.02810485
 94833, 6.19,289.45076722,2.03179581
 91975, 5.02,281.20805403,2.06007487
 82162, 6.07,251.79066579,2.06456336
 20771, 6.23,66.75273055,2.0795598
 65198, 5.69,200.42366137,2.0873706
117774, 6.29,358.2697873,2.09065153
 73620, 4.39,225.7252916,2.09127129
116495, 5.68,354.09727881,2.10207138
 41299, 5.74,126.39812618,2.10224935
114273, 5.42,347.17017174,2.12761798
101339, 6.47,308.08498217,2.13280461
 84780, 6.43,259.94370698,2.13948284
 84479, 6.17,259.05939112,2.18624365
 77578, 5.21,237.57303895,2.19662489
117445, 6.47,357.20566896,2.21449865
 38962, 5.30,119.58644862,2.22452544
106944, 5.10,324.88868707,2.24376298
 11738, 5.27,37.87534312,2.26720689
 30217, 6.30,95.35741582,2.26858774
104048, 6.34,316.18883324,2.26993181
 71510, 6.45,219.36870503,2.27741561
 94477, 5.14,288.42791464,2.2937137
 68776, 6.28,211.15604081,2.29752929
 45336, 3.89,138.59080529,2.31502422
 39311, 4.39,120.56647202,2.33431429
 25505, 6.36,81.81415869,2.34120488
 80558, 6.06,246.70859435,2.34798373
 25288, 6.33,81.15042015,2.35316729
 50939, 6.33,156.05479557,2.36807198
 89527, 6.10,274.02323196,2.37758611
 89347, 6.43,273.46758969,2.39349229
 37705, 6.46,116.03185066,2.40544316
 69389, 4.99,213.06596003,2.40949613
 32578, 4.48,101.96523679,2.41218914
 22797, 3.71,73.5628985,2.44067149
  5510, 5.97,17.63982219,2.44570842
 48414, 6.02,148.05112987,2.4538989
 92968, 6.14,284.10665456,2.47120367
 52584, 6.27,161.28952021,2.48802834
 56388, 6.49,173.40138864,2.49907231
 29151, 5.70,92.24126844,2.49972675
 88601, 4.03,271.36338682,2.50243928
 22730, 5.33,73.34481369,2.50826491
 77052, 5.86,236.00769128,2.51552506
 93051, 5.56,284.31913909,2.5353768
 24960, 6.43,80.18226466,2.54473026
 86831, 6.16,266.14203543,2.57940751
 24817, 5.34,79.79678985,2.59593601
 30906, 6.17,97.31172004,2.64629152
107575, 5.63,326.80815996,2.68613092
 31672, 6.17,99.41812228,2.70427865
 87108, 3.75,266.97322515,2.70745875
 85749, 5.57,262.83893822,2.72446012
 35476, 5.90,109.84321714,2.74071985
 42142, 6.35,128.85398701,2.74344025
 10273, 6.49,33.06566579,2.74552179
  9487, 3.82,30.51166929,2.76376048
 18993, 5.36,61.04078184,2.82725258
 55945, 4.95,171.98429124,2.85629071
 24331, 4.46,78.32283171,2.86125346
 80610, 6.35,246.8844464,2.87065873
 95898, 6.08,292.54389021,2.90407568
 30728, 5.55,96.83531772,2.90825624
 96351, 6.37,293.85469016,2.91347598
 95732, 5.84,292.08665305,2.9300672
117683, 5.59,357.99095935,2.93041943
 88192, 3.93,270.16131466,2.93158759
100969, 6.20,307.06986982,2.93715202
104041, 6.41,316.17346969,2.94226021
 65119, 6.26,200.17335581,2.94231688
104481, 6.44,317.49273258,2.94359966
113622, 5.85,345.17873968,3.01200821
 55846, 6.49,171.69060734,3.01265989
 32177, 6.18,100.7775365,3.03382319
 32931, 6.37,102.91405812,3.04206333
 62757, 6.02,192.90379424,3.05673901
 17103, 5.55,54.9630986,3.05684307
 56445, 5.76,173.59189996,3.060415
 25473, 4.59,81.70928405,3.09567718
  9353, 5.89,30.03760293,3.09763527
 34987, 5.36,108.58360689,3.11142128
 95501, 3.36,291.37396941,3.11457923
 89000, 5.67,272.47502296,3.12029682
  2954, 6.43,9.37682692,3.13549746
  8833, 4.61,28.38890233,3.18747844
 49329, 6.43,151.03531426,3.20128263
 27902, 6.30,88.56551372,3.22576839
 12706, 3.47,40.82551897,3.23617162
 16226, 6.41,52.26585232,3.2486866
 38300, 6.17,117.69733913,3.27732483
 38406, 6.30,118.02983762,3.27753363
114971, 3.70,349.28955677,3.28224524
 61637, 6.33,189.51847183,3.28247137
 36723, 5.59,113.2986465,3.29027472
 25861, 5.46,82.81054942,3.2921351
102631, 6.38,311.9493986,3.30644316
 60172, 4.97,185.08813566,3.31272688
 19434, 6.49,62.42931953,3.3228449
 89065, 5.50,272.66786991,3.32426855
 69614, 6.41,213.72103315,3.33593802
 42402, 4.45,129.68936993,3.34147477
 15457, 4.84,49.83974536,3.36997055
 36812, 5.83,113.56622524,3.37173632
 89918, 4.85,275.21692548,3.37714467
 96630, 6.36,294.70412852,3.38152187
  3992, 6.39,12.82629635,3.38517465
 63090, 3.39,193.90201366,3.39759862
 42799, 4.30,130.80619315,3.39866539
 12318, 6.21,39.65326455,3.44318549
 95929, 6.09,292.63797828,3.44440006
 79120, 5.93,242.24541959,3.45444515
117245, 4.95,356.59807048,3.48687164
113705, 6.44,345.43150931,3.5310382
 66936, 5.35,205.76618427,3.53807968
 25142, 4.99,80.7083388,3.54444809
 62443, 6.42,191.96423902,3.57272118
 22354, 6.04,72.18594025,3.58856374
 33603, 5.96,104.73761182,3.60236429
  6061, 5.13,19.4499337,3.61452038
 53807, 4.84,165.14016441,3.61753351
 37478, 5.95,115.39648613,3.6248275
 58510, 5.36,179.98718202,3.65521716
 66200, 4.92,203.5329387,3.65902506
 90858, 6.41,278.02867924,3.65959509
 15619, 5.70,50.27821082,3.67568149
  8404, 5.91,27.10843265,3.68540364
 90487, 6.07,276.95967451,3.74858969
 30382, 6.41,95.8270415,3.76451254
 26126, 5.32,83.5699587,3.76693355
104202, 6.48,316.66577859,3.80299636
 87150, 6.22,267.08430782,3.80419752
113360, 6.28,344.38651971,3.81016446
113889, 4.48,345.9691938,3.82006998
 55791, 6.35,171.45876249,3.86019417
 45167, 6.14,138.05379452,3.86698952
 32226, 5.88,100.91102453,3.93253483
 40818, 6.04,124.957701,3.94808579
 88964, 5.71,272.39110031,3.99328654
 27118, 6.09,86.25749324,4.00819399
 25011, 6.49,80.3304491,4.01197792
 97709, 6.47,297.86184303,4.08864671
 14135, 2.54,45.56991279,4.08992539
 26594, 4.50,84.79644123,4.12146667
 85355, 4.34,261.62866503,4.14034239
 28814, 5.63,91.24316628,4.15867686
 92951, 4.98,284.06088696,4.20205672
 92946, 4.62,284.05483475,4.20352956
 25785, 6.21,82.58297186,4.20485626
 81641, 5.77,250.16119601,4.21981484
 43902, 6.13,134.15432348,4.2365855
 92254, 6.20,282.01111795,4.24138735
103569, 5.30,314.76892895,4.29384672
103571, 5.24,314.77157032,4.29497561
 42854, 6.37,130.99911135,4.33457298
 48273, 6.24,147.62570398,4.34377417
 14143, 5.62,45.59378383,4.35287042
 88149, 4.79,270.06582324,4.36864674
 20698, 6.37,66.50556292,4.37348976
110785, 5.76,336.65507484,4.39363758
 27560, 5.96,87.554418,4.42349901
 78442, 5.82,240.21316189,4.42718026
111062, 5.51,337.49145207,4.43205725
 38303, 6.49,117.71294838,4.45939601
 77622, 3.71,237.70371344,4.4775798
 38794, 6.16,119.09962936,4.48558456
 13756, 6.15,44.26901296,4.50097062
103301, 6.04,313.91934351,4.53269568
 86742, 2.76,265.86823714,4.56691684
 73350, 5.91,224.84631129,4.56777277
 99894, 6.44,304.02511695,4.58091965
 30419, 4.39,95.94207368,4.59283881
 50027, 5.77,153.20163836,4.61469047
 47310, 4.68,144.6141046,4.64941422
 42981, 6.45,131.39516396,4.66456464
110882, 4.78,336.96448769,4.6964107
 12862, 6.04,41.3369401,4.71173043
 52452, 5.77,160.83711787,4.74774961
 42008, 5.89,128.4311946,4.75701524
 70949, 6.01,217.68911903,4.77231676
 94727, 5.59,289.12926242,4.83482079
 31159, 5.88,98.08010878,4.85599529
 39213, 5.65,120.30795569,4.87977849
 15807, 6.37,50.91247448,4.88211155
101489, 6.42,308.49967349,4.89868547
 68707, 6.24,210.98234323,4.90097991
  5141, 6.35,16.45509251,4.90866194
 34338, 6.10,106.77700298,4.91059836
 91142, 6.47,278.90198202,4.93606108
 74649, 5.32,228.79736045,4.93935226
 31697, 6.14,99.4696009,4.95666675
 78685, 6.07,240.94047189,4.98679189
 79488, 5.46,243.31420074,5.0210989
109068, 4.86,331.4195499,5.05828453
 44659, 4.99,136.49324097,5.09234249
 29860, 5.70,94.31770235,5.09969578
 65241, 5.89,200.54054052,5.15485074
 24450, 5.50,78.68355139,5.15612934
 37279, 0.40,114.82724194,5.22750767
 82216, 5.22,251.94346342,5.24684013
104987, 3.92,318.95581976,5.2480739
 91499, 6.36,279.9036492,5.26428186
 81404, 6.48,249.39068306,5.27755599
  3765, 5.74,12.09388786,5.28338873
 60353, 6.46,185.6339017,5.30557355
 25205, 6.34,80.87951408,5.32304571
 14104, 6.24,45.46782491,5.3361036
 43570, 6.34,133.10076514,5.34032996
100541, 5.30,305.79462251,5.34307747
115227, 5.05,350.08557117,5.38145156
 96665, 5.18,294.79850093,5.39778241
 21152, 6.37,68.01975915,5.41001999
 28812, 5.67,91.24244795,5.41997005
 18957, 5.32,60.93584928,5.43563754
 89977, 6.14,275.36834467,5.43574551
 77163, 5.57,236.34778279,5.44732255
 96204, 6.35,293.44180953,5.46576513
 45150, 6.34,137.98204681,5.46865324
 64852, 4.78,199.40119538,5.46984502
 34789, 6.15,108.03126799,5.47436198
  7884, 4.45,25.35794814,5.48760445
 67545, 6.00,207.60280332,5.4972218
 74026, 6.16,226.91801634,5.49808887
 92027, 5.82,281.36814952,5.50012301
104031, 5.63,316.14434879,5.50286035
 94478, 6.47,288.4334249,5.51563787
 81007, 5.63,248.14865065,5.52122134
 19554, 5.71,62.83414887,5.52303505
102833, 6.20,312.49613207,5.54455718
 58809, 6.39,180.93554059,5.55795197
 21295, 5.67,68.53448353,5.56863495
 12093, 4.87,38.9687042,5.59330163
 22549, 3.68,72.80152507,5.60510146
 49530, 6.20,151.697684,5.61153274
116771, 4.13,354.98675133,5.62735374
 44315, 6.08,135.38084948,5.64099518
  5346, 5.51,17.09309979,5.6502213
 34768, 6.07,107.96412663,5.65471549
  5074, 6.03,16.2192515,5.65630133
107151, 5.30,325.56435406,5.68015144
 42931, 6.13,131.25532956,5.68059675
 42313, 4.14,129.41419739,5.70379868
106856, 5.66,324.63280732,5.77167281
110298, 5.37,335.11485393,5.78949288
 59309, 5.72,182.51463175,5.80696343
 70400, 5.10,216.04745973,5.82011481
 43234, 4.35,132.10825351,5.83788486
 37031, 5.89,114.14487545,5.86210427
 79581, 6.30,243.55658859,5.90189736
 43813, 3.11,133.84868687,5.9455277
 25813, 4.20,82.69603301,5.94821792
 62376, 6.31,191.75953626,5.9505084
104101, 5.94,316.36162027,5.95848857
 48519, 5.90,148.42886212,5.95856912
 18907, 3.91,60.78907003,5.98930909
102633, 5.57,311.95136711,6.00824104
 29509, 6.45,93.2481935,6.01628978
 55434, 4.05,170.28436733,6.02935289
 18481, 6.09,59.25706793,6.04013209
 17563, 5.34,56.41846008,6.05002905
 29728, 6.07,93.91740586,6.06620795
 94068, 5.23,287.24965607,6.07339716
 87558, 5.77,268.3094164,6.10125423
 53824, 4.98,165.18680144,6.10150342
 12447, 6.26,40.06526184,6.11195277
 20268, 5.76,65.17188935,6.13090686
 31646, 6.05,99.35017866,6.13538051
  7007, 4.84,22.54559597,6.14393314
 53449, 5.91,164.00617929,6.18538415
 19859, 6.32,63.8702703,6.18712133
 16358, 5.93,52.68914607,6.18874381
 90497, 5.71,276.99489066,6.19416039
109427, 3.52,332.54924902,6.197789
 93138, 6.22,284.59879391,6.24018925
 88213, 6.36,270.22024348,6.26831149
 86575, 5.97,265.38468625,6.31316423
 32067, 6.36,100.49679354,6.34541897
 25336, 1.64,81.28278416,6.34973451
 67246, 6.33,206.73925975,6.35064241
 52660, 6.38,161.52368605,6.37327206
115830, 4.27,351.99236589,6.37909727
 79137, 5.93,242.29609713,6.38050993
 98036, 3.71,298.82819233,6.40793334
 16695, 6.49,53.70456368,6.41773268
 43109, 3.38,131.6943593,6.41890691
 77070, 2.63,236.06664914,6.42551971
 27386, 5.26,87.000966,6.4542102
 74695, 6.47,228.97321305,6.46488638
  4655, 6.14,14.9569784,6.48323806
 87866, 6.28,269.23318538,6.48773401
 57380, 4.04,176.46487734,6.52981394
 18089, 5.66,58.00093529,6.53491424
 50851, 6.06,155.7519036,6.5428835
106103, 6.41,322.39372478,6.58138694
 58590, 4.65,180.21829289,6.61439464
 92872, 5.58,283.86434313,6.61550576
113904, 6.42,346.0033129,6.61632017
106783, 6.19,324.43171388,6.61839615
 42172, 5.91,128.96272402,6.62053814
 14915, 5.55,48.10987466,6.66088598
 91237, 5.43,279.16288632,6.67215598
 47943, 5.80,146.54183697,6.70861426
108612, 6.00,330.03299605,6.7174357
  3697, 5.98,11.84843074,6.74098135
 17595, 5.91,56.5390162,6.80365522
 61968, 5.57,190.48816539,6.80664416
105570, 5.16,320.72325739,6.81111338
 47205, 5.00,144.30295211,6.83577519
118268, 4.03,359.82750994,6.86359373
108090, 6.14,328.49050038,6.86477025
 25453, 6.41,81.66176734,6.86873694
 12114, 5.79,39.01596864,6.88336423
 36265, 5.22,112.00865288,6.94207694
 80351, 5.83,246.04511352,6.94817146
 51775, 5.07,158.70030655,6.95361136
  2548, 5.69,8.09897908,6.95545461
 22449, 3.19,72.45890935,6.96124744
104357, 6.14,317.11727171,6.98935404
  5824, 6.04,18.67666596,6.9951961
117927, 6.22,358.78241335,7.07101644
 30541, 6.26,96.30416365,7.08571682
 97970, 6.14,298.66743028,7.14035304
 35509, 5.91,109.94837319,7.14309133
 65862, 6.18,202.50032849,7.17884139
 38945, 6.42,119.52459597,7.21355485
 82402, 5.48,252.58062783,7.24770528
116918, 5.89,355.48627544,7.25064591
 89772, 5.41,274.78984693,7.25976189
 98823, 5.51,301.03461172,7.27793427
 44406, 5.85,135.68676211,7.29826333
  3760, 5.92,12.07226858,7.29991977
 33644, 6.34,104.83408286,7.31698612
 31216, 4.47,98.22595658,7.33297921
 54182, 4.62,166.25512463,7.33612254
113465, 6.35,344.67768044,7.34023912
 77257, 4.42,236.61144121,7.35323973
105413, 5.81,320.2700023,7.3545461
 91523, 6.26,279.96499361,7.35870967
 96229, 4.45,293.52178228,7.37931918
 27989, 0.45,88.79287161,7.40703634
 34387, 5.74,106.95618723,7.47129491
 12022, 6.17,38.76724805,7.47129568
103652, 5.98,315.01647457,7.51617986
107271, 6.47,325.9157725,7.52879415
 26487, 5.87,84.50463493,7.54145541
 68687, 6.25,210.90328677,7.54621276
 41325, 5.13,126.47828013,7.56452889
 31385, 6.44,98.69303336,7.57249971
  5737, 5.21,18.43250986,7.57548895
  5743, 6.44,18.4382284,7.57837574
  3786, 4.44,12.17039736,7.58520186
 85333, 6.01,261.57920731,7.59566929
 61103, 6.05,187.83928382,7.60428312
 97229, 5.89,296.41631572,7.61315784
 33584, 6.25,104.66221582,7.62235151
 62267, 5.22,191.40467529,7.67331477
 12272, 6.40,39.50292393,7.6953766
 19719, 5.29,63.38794242,7.7160341
 12148, 5.81,39.14626535,7.73007761
  9706, 6.44,31.21246935,7.73566461
 22834, 5.33,73.69914124,7.77916325
  7505, 6.39,24.18134717,7.83150675
102819, 6.32,312.451019,7.8641548
 21670, 5.38,69.77542864,7.87098753
  4906, 4.27,15.73606615,7.89007256
 84113, 6.34,257.93841699,7.89472891
 97607, 6.49,297.57283311,7.90242825
 22938, 6.42,74.0376021,7.90480028
  6868, 6.22,22.09520584,7.96137392
 35120, 5.78,108.91423401,7.97773709
 42462, 6.46,129.85238915,8.01767028
 90313, 5.64,276.41167222,8.0320244
 32533, 4.77,101.83268467,8.03728277
 49029, 4.68,150.05343468,8.04427686
 54863, 5.79,168.50752833,8.06095499
 70414, 6.19,216.07641274,8.08484609
 78840, 6.27,241.40805867,8.09624575
 56779, 5.24,174.61504009,8.13428325
 71832, 4.86,220.4114855,8.16175611
110341, 6.18,335.23238665,8.18668942
 46457, 5.72,142.12164079,8.18837326
  1645, 5.38,5.14943435,8.19024803
106021, 6.39,322.10347396,8.19571132
 18975, 5.45,60.98543787,8.19720135
  7243, 6.31,23.32611246,8.20881472
  1319, 6.12,4.14190528,8.24018997
 70384, 5.94,216.00366765,8.24400431
 57562, 5.31,176.97888233,8.24586534
  9809, 6.27,31.55113149,8.24814235
108699, 5.65,330.28849736,8.25717124
 57328, 4.84,176.32085333,8.25817475
 90971, 6.42,278.34709587,8.26827334
 36188, 2.89,111.78780121,8.28940893
 48876, 6.05,149.53175281,8.31404459
 33297, 6.28,103.89428792,8.32428996
 93488, 6.25,285.5898381,8.37352914
 33024, 5.75,103.2061973,8.38044841
 13679, 5.97,44.05720205,8.38177807
 66860, 6.16,205.55409628,8.38860602
 25041, 5.78,80.43150654,8.42856342
100953, 6.23,307.03131529,8.43740668
 85450, 6.42,261.93362195,8.44214144
 58110, 5.58,178.76313138,8.44390534
 70327, 4.86,215.84475026,8.44664037
 83342, 6.33,255.49566563,8.45066223
 42049, 6.04,128.55561363,8.45237417
 11484, 4.30,37.03965786,8.4600887
 97938, 4.71,298.56175736,8.46165027
 14607, 6.28,47.16163978,8.4708913
   194, 5.70,0.62398938,8.48557854
 23879, 5.33,76.97030487,8.49857348
 79072, 5.69,242.11701282,8.53432477
109939, 6.21,333.99922011,8.54959901
 98526, 5.90,300.24571281,8.5577688
 10212, 5.64,32.83817716,8.57008262
 77910, 6.28,238.66780783,8.58033887
 82073, 5.15,251.45788751,8.58257816
 32463, 5.92,101.63507823,8.5871691
 20715, 6.06,66.58792035,8.59028189
 60804, 6.36,186.92528655,8.61037129
 79086, 6.47,242.15220976,8.61324825
 38868, 6.03,119.31617316,8.64127641
 51802, 5.67,158.75912532,8.65043904
114347, 5.05,347.38106177,8.67717165
114520, 5.15,347.93414513,8.72012785
 97144, 6.43,296.17197869,8.72658032
 58948, 4.12,181.30279,8.73284563
 88765, 4.64,271.82647643,8.73379361
  7819, 6.34,25.14535993,8.76076486
 51008, 5.61,156.31328707,8.78493853
113186, 4.91,343.80676809,8.81609536
  1196, 6.02,3.7449237,8.8210228
 10324, 4.36,33.25004577,8.8467523
 85139, 5.77,260.99005723,8.85258733
 38712, 5.86,118.88099024,8.8630571
 40617, 6.28,124.38191524,8.86632545
 97649, 0.76,297.6945086,8.86738491
 56756, 6.18,174.54110656,8.88377717
 30448, 6.24,96.00954036,8.88503625
 19860, 4.27,63.88352173,8.89240989
 68498, 5.98,210.33504074,8.89490924
 22509, 4.35,72.65300943,8.90025258
 13954, 4.71,44.92873469,8.90740111
 39271, 6.22,120.46137519,8.91393208
 36284, 4.33,112.04095607,8.92550376
 48734, 5.85,149.10844321,8.93310774
 26414, 6.11,84.33046034,8.95188007
   186, 6.33,0.60069792,8.9568336
 15900, 3.61,51.20349011,9.02906504
 29982, 6.24,94.66813687,9.04728472
 46454, 5.40,142.1140705,9.05677114
 91217, 5.38,279.1159838,9.12281663
110986, 5.60,337.28313545,9.12908395
 34002, 5.96,105.82470567,9.13834729
  8198, 4.26,26.34828629,9.15764102
 40526, 3.53,124.12895101,9.18566295
 34215, 5.78,106.4125041,9.18583678
 19740, 4.84,63.48496228,9.26389844
 36041, 4.99,111.41207798,9.27611835
 26366, 4.09,84.22637775,9.291412
 51624, 3.84,158.20281305,9.30659431
117628, 5.77,357.83856042,9.31350996
113445, 6.43,344.64519627,9.35721774
 16511, 5.76,53.14970799,9.37355768
 83000, 3.19,254.41779418,9.37505626
 44010, 6.19,134.42512167,9.38777759
 99158, 6.43,301.9597506,9.39976375
114144, 4.54,346.75106602,9.40952259
 21269, 6.01,68.45074507,9.41362272
 64792, 5.19,199.19463902,9.423693
 20522, 5.10,65.96599009,9.46098377
 23852, 6.15,76.90965166,9.47270928
 26176, 4.39,83.70515764,9.48958528
 28110, 5.97,89.11681496,9.50941963
 27280, 5.78,86.71731027,9.52249963
 62325, 5.65,191.59324849,9.54078962
 88771, 3.71,271.8375861,9.56365345
 11603, 6.09,37.39732674,9.56562436
 85998, 5.80,263.65287832,9.58672378
 94916, 6.31,289.7197982,9.61816161
 97697, 6.25,297.82386363,9.62994013
 28614, 4.12,90.59579323,9.64736756
 42265, 5.92,129.27410956,9.65559645
116768, 5.99,354.97911505,9.67732079
 68594, 6.18,210.63315739,9.68626604
 46774, 5.07,142.98992745,9.7157982
